afstand,vinkel,speed
501.00628811817353 , 0 , 1.0062881181735546
502.02714649256353 , 0 , 1.020858374389978
503.05150561785257 , 0 , 1.024359125289031
504.07875768867785 , 0 , 1.0272520708252872
505.0969796453895 , 0 , 1.0182219567116664
506.1220135938821 , 0 , 1.025033948492606
507.1648288467361 , 0 , 1.0428152528539885
508.1900973531089 , 0 , 1.0252685063728375
509.19410723217686 , 0 , 1.0040098790679741
510.2108570137706 , 0 , 1.0167497815937327
511.2305014986665 , 0 , 1.0196444848959243
512.2371028620448 , 0 , 1.0066013633782864
513.2229449250016 , 0 , 0.9858420629567346
514.203953510656 , 0 , 0.9810085856543709
515.1862652972214 , 0 , 0.9823117865654409
516.1503011068114 , 0 , 0.9640358095899628
517.1190984944035 , 0 , 0.9687973875920248
518.0999632529274 , 0 , 0.980864758523882
519.0692391508297 , 0 , 0.9692758979022855
520.0582905593046 , 0 , 0.9890514084748767
521.07101088736 , 0 , 1.0127203280553456
522.0972377830531 , 0 , 1.0262268956931238
523.1330809910211 , 0 , 1.0358432079680142
524.1444431665233 , 0 , 1.0113621755021662
525.1733855920149 , 0 , 1.028942425491646
526.2074007677124 , 0 , 1.0340151756975124
527.2301653072603 , 0 , 1.0227645395478486
528.2692240927506 , 0 , 1.0390587854902584
529.2939965914919 , 0 , 1.0247724987413502
530.2992538080526 , 0 , 1.0052572165607612
531.3052889592152 , 0 , 1.0060351511625243
532.3120855181021 , 0 , 1.0067965588869436
533.3130323404974 , 0 , 1.0009468223953082
534.333545739377 , 0 , 1.0205133988794841
535.3697081588678 , 0 , 1.036162419490765
536.3837830467949 , 0 , 1.014074887927072
537.3731901168484 , 0 , 0.989407070053523
538.374609842318 , 0 , 1.0014197254696673
539.3547839440132 , 0 , 0.9801741016951946
540.334105693936 , 0 , 0.9793217499227692
541.2923223354179 , 0 , 0.958216641481932
542.2685979624649 , 0 , 0.9762756270470345
543.2421037406501 , 0 , 0.9735057781852334
544.2066389676488 , 0 , 0.9645352269987478
545.1787963532034 , 0 , 0.9721573855545759
546.1637120583267 , 0 , 0.9849157051232359
547.1583757397912 , 0 , 0.9946636814643911
548.1534792781925 , 0 , 0.99510353840137
549.1318137900266 , 0 , 0.9783345118340382
550.0932040328147 , 0 , 0.961390242788031
551.0453591774232 , 0 , 0.9521551446084577
552.0063378035497 , 0 , 0.9609786261265907
552.9829361226385 , 0 , 0.9765983190888048
553.953768809797 , 0 , 0.9708326871584064
554.9217882075814 , 0 , 0.9680193977843328
555.9053109010105 , 0 , 0.9835226934291138
556.8872975391398 , 0 , 0.9819866381293041
557.8672743611106 , 0 , 0.9799768219708233
558.8462497173409 , 0 , 0.9789753562303528
559.8161292036763 , 0 , 0.9698794863353599
560.7919939406561 , 0 , 0.9758647369797909
561.7587709714346 , 0 , 0.9667770307785594
562.7118389992332 , 0 , 0.953068027798623
563.6761396872085 , 0 , 0.9643006879752769
564.626438853923 , 0 , 0.9502991667144406
565.5658832296293 , 0 , 0.9394443757063686
566.5194187483393 , 0 , 0.9535355187099069
567.4594995274023 , 0 , 0.9400807790630403
568.3920116902888 , 0 , 0.932512162886487
569.3082769095543 , 0 , 0.9162652192655002
570.2136231709718 , 0 , 0.9053462614174984
571.1099175228575 , 0 , 0.8962943518856362
572.0194041625297 , 0 , 0.9094866396721611
572.9454960300478 , 0 , 0.9260918675181183
573.878754598283 , 0 , 0.9332585682351346
574.8145964846865 , 0 , 0.9358418864035298
575.7301670074331 , 0 , 0.91557052274662
576.6281165347614 , 0 , 0.8979495273282083
577.5350092848217 , 0 , 0.9068927500603475
578.44236892099 , 0 , 0.907359636168267
579.341900724647 , 0 , 0.8995318036569377
580.2613076333971 , 0 , 0.9194069087501204
581.2042538745105 , 0 , 0.9429462411134609
582.1376181312522 , 0 , 0.9333642567417004
583.0808840460398 , 0 , 0.9432659147876649
584.0065076648773 , 0 , 0.9256236188374839
584.9179350886786 , 0 , 0.9114274238012937
585.8169113898687 , 0 , 0.8989763011900027
586.6982826553049 , 0 , 0.8813712654361632
587.5703449631458 , 0 , 0.8720623078408761
588.4279626079979 , 0 , 0.8576176448521464
589.3017207245206 , 0 , 0.873758116522683
590.1887101588464 , 0 , 0.8869894343258247
591.098622164374 , 0 , 0.9099120055275335
591.9915332229494 , 0 , 0.8929110585754724
592.8684473833792 , 0 , 0.8769141604297995
593.7435910498389 , 0 , 0.8751436664596339
594.6146429120878 , 0 , 0.871051862248934
595.4872518625626 , 0 , 0.872608950474889
596.3449364865229 , 0 , 0.8576846239602158
597.2075053388357 , 0 , 0.8625688523127916
598.0746825148722 , 0 , 0.8671771760363683
598.9553926848847 , 0 , 0.8807101700125716
599.8157448445952 , 0 , 0.8603521597104634
600.6598769847056 , 0 , 0.8441321401104064
601.4992548726699 , 0 , 0.8393778879642676
602.3462401244908 , 0 , 0.8469852518209106
603.1947170566059 , 0 , 0.848476932115086
604.0588136971977 , 0 , 0.8640966405917931
604.9049268599091 , 0 , 0.8461131627113869
605.7598269626691 , 0 , 0.854900102759947
606.5898932118614 , 0 , 0.8300662491923128
607.4415169588726 , 0 , 0.8516237470111737
608.3126914888353 , 0 , 0.8711745299626938
609.2076710262844 , 0 , 0.8949795374491565
610.1228182660751 , 0 , 0.9151472397907209
611.01687520473 , 0 , 0.8940569386549243
611.9103790355656 , 0 , 0.8935038308355587
612.8019795411237 , 0 , 0.8916005055580963
613.6771622818887 , 0 , 0.87518274076503
614.5425415450612 , 0 , 0.8653792631725103
615.3954613009125 , 0 , 0.8529197558512633
616.259226381493 , 0 , 0.863765080580465
617.1448227396746 , 0 , 0.8855963581816554
618.0323119822248 , 0 , 0.8874892425501331
618.938037335189 , 0 , 0.9057253529643355
619.8345039388236 , 0 , 0.89646660363456
620.7307832682434 , 0 , 0.8962793294197923
621.6278931995846 , 0 , 0.8971099313412025
622.5438988304296 , 0 , 0.9160056308450234
623.4751718329059 , 0 , 0.9312730024762932
624.3919416020583 , 0 , 0.916769769152472
625.2885388942505 , 0 , 0.8965972921921874
626.2079403874582 , 0 , 0.9194014932077573
627.1150366945435 , 0 , 0.9070963070853323
628.0432016989602 , 0 , 0.9281650044166175
628.9875549647164 , 0 , 0.9443532657562629
629.9087962538059 , 0 , 0.9212412890894771
630.844999341407 , 0 , 0.9362030876009789
631.7675648755849 , 0 , 0.9225655341779135
632.6916696050803 , 0 , 0.9241047294954012
633.6110224667448 , 0 , 0.9193528616645291
634.5255932457858 , 0 , 0.9145707790410611
635.4354861879079 , 0 , 0.9098929421221236
636.3298657871427 , 0 , 0.894379599234738
637.2044098508958 , 0 , 0.874544063753089
638.0797930614195 , 0 , 0.8753832105236984
638.9581009036106 , 0 , 0.878307842190976
639.8243672602835 , 0 , 0.8662663566728493
640.6657239995886 , 0 , 0.8413567393052249
641.4861369038302 , 0 , 0.820412904241589
642.2923415034278 , 0 , 0.8062045995975078
643.0858828344178 , 0 , 0.7935413309899907
643.8788184937033 , 0 , 0.7929356592854621
644.6826950502897 , 0 , 0.8038765565864199
645.471778515034 , 0 , 0.789083464744346
646.2575770275922 , 0 , 0.7857985125582497
647.0270304111837 , 0 , 0.7694533835914608
647.8048563604157 , 0 , 0.7778259492320421
648.5720946268929 , 0 , 0.7672382664771794
649.3556296204846 , 0 , 0.7835349935917094
650.1369927298756 , 0 , 0.7813631093909758
650.9039413391129 , 0 , 0.7669486092372315
651.6503971665597 , 0 , 0.7464558274468567
652.3921036590386 , 0 , 0.7417064924788936
653.1309109576298 , 0 , 0.7388072985911959
653.863194898563 , 0 , 0.7322839409332186
654.5825148457436 , 0 , 0.7193199471805256
655.2836475875505 , 0 , 0.7011327418068258
655.9919647768842 , 0 , 0.7083171893336473
656.7159975360439 , 0 , 0.7240327591596912
657.42681921318 , 0 , 0.7108216771360597
658.1518349881127 , 0 , 0.7250157749326989
658.8760654107507 , 0 , 0.7242304226379757
659.6029697590991 , 0 , 0.7269043483484462
660.3541517817546 , 0 , 0.7511820226554863
661.0863674516816 , 0 , 0.7322156699270046
661.8215899954248 , 0 , 0.7352225437432608
662.5570916986545 , 0 , 0.7355017032297205
663.2685071243028 , 0 , 0.7114154256483354
663.9816517818301 , 0 , 0.7131446575273165
664.6985502087601 , 0 , 0.7168984269300482
665.4073988732517 , 0 , 0.708848664491596
666.1359071411626 , 0 , 0.7285082679109178
666.8462448895135 , 0 , 0.710337748350922
667.5455247464135 , 0 , 0.6992798569000356
668.2444697117417 , 0 , 0.6989449653281531
668.9632105677076 , 0 , 0.7187408559659534
669.6818977142245 , 0 , 0.7186871465169586
670.4020943854471 , 0 , 0.7201966712225687
671.1354388483128 , 0 , 0.7333444628657604
671.8501879306108 , 0 , 0.7147490822980049
672.5479784904638 , 0 , 0.6977905598530411
673.2374491141795 , 0 , 0.6894706237157074
673.9507604490219 , 0 , 0.7133113348423421
674.65345917868 , 0 , 0.7026987296580514
675.3352587348714 , 0 , 0.6817995561914646
676.0241774392802 , 0 , 0.6889187044087315
676.728235537266 , 0 , 0.7040580979857887
677.4487048537817 , 0 , 0.7204693165157311
678.1664385517398 , 0 , 0.7177336979580683
678.889667200741 , 0 , 0.7232286490011519
679.6329312057087 , 0 , 0.7432640049676927
680.37872375945 , 0 , 0.745792553741346
681.1430513392085 , 0 , 0.7643275797584347
681.90526007094 , 0 , 0.7622087317315527
682.6850278136607 , 0 , 0.7797677427206483
683.4607619897967 , 0 , 0.7757341761359613
684.2429621080142 , 0 , 0.7822001182175511
685.0092843096115 , 0 , 0.7663222015973472
685.7510479070498 , -1 , 0.7417635974383284
686.4538300410428 , -1 , 0.702782133992955
687.1200956620245 , -1 , 0.6662656209816354
687.7289212844016 , -1 , 0.6088256223771848
688.3210923920924 , -1 , 0.592171107690736
688.8655280755924 , -1 , 0.544435683499931
689.3592856571402 , -1 , 0.4937575815478173
689.8176917623882 , -1 , 0.4584061052480436
690.2383159710893 , -1 , 0.4206242087010261
690.6368100781386 , -1 , 0.3984941070493336
690.9864081355927 , -1 , 0.34959805745409345
691.3153841362764 , -1 , 0.3289760006837138
691.6290668036244 , -1 , 0.31368266734798994
691.9321019859769 , -1 , 0.30303518235256066
692.2181750539982 , -1 , 0.2860730680212445
692.4781514845739 , -1 , 0.25997643057575376
692.704677965027 , -1 , 0.22652648045315657
692.8785125480423 , -1 , 0.17383458301530186
692.9963772756356 , -1 , 0.11786472759331608
693.0786213495008 , -1 , 0.08224407386519797
693.1303689998358 , -1 , 0.05174765033494806
693.1242951230746 , -1 , -0.0060738767611681795
693.0895802153345 , -1 , -0.0347149077400583
693.0020477307933 , -1 , -0.08753248454132487
692.8829556634751 , -1 , -0.11909206731816643
692.7383335418212 , -1 , -0.14462212165386498
692.5382545993178 , -1 , -0.20007894250342995
692.3285725134546 , -1 , -0.20968208586330342
692.0757744957383 , -1 , -0.2527980177162314
691.7988507120626 , -1 , -0.27692378367563825
